Id,SalePrice
2735,144158.5980771119
2736,145225.90663247727
2737,104454.67108772209
2738,127562.83086169971
2739,169757.72933674278
2740,146618.7005013479
2741,136355.24274696392
2742,187187.10774906268
2743,158911.60226001233
2744,158641.73085538438
2745,153175.33651251692
2746,122983.31605887876
2747,175489.94877404862
2748,119302.42504707508
2749,136270.0866589374
2750,118818.12662013836
2751,126421.87527491423
2752,244799.9597435073
2753,173716.9757820283
2754,274292.6762688477
2755,150439.4527657445
2756,55464.44030148306
2757,63622.090617677226
2758,80794.37837235039
2759,163028.49529931147
2760,128797.1444822461
2761,163277.11105350693
2762,151917.31815430959
2763,226074.56084807284
2764,197498.4814253862
2765,298254.2966028836
2766,121775.40158019902
2767,50975.81868776021
2768,105437.26689163534
2769,125484.44576965575
2770,175045.44719411997
2771,96738.60467373842
2772,117466.22864868309
2773,154442.91899338653
2774,144641.6056063233
2775,117935.73472072507
2776,151861.69573920092
2777,177694.82057855796
2778,144555.62874886868
2779,108897.28809250525
2780,123430.78531491465
2781,95960.50778786404
2782,92236.36423205404
2783,88923.62154249239
2784,120491.62161378487
2785,108465.22660995886
2786,48148.565087431314
2787,133329.2594145914
2788,59971.1653521744
2789,204317.8532379427
2790,84615.15734244062
2791,107065.64621747762
2792,49630.40139551068
2793,181568.90210132446
2794,74627.46130651704
2795,111046.97392834487
2796,94867.63420969379
2797,213244.06500140147
2798,132340.9005888611
2799,111736.51864948194
2800,77931.47107152804
2801,124563.89030895775
2802,141477.12587457968
2803,170102.0735228603
2804,135137.80549811662
2805,105072.17588321553
2806,90774.396956793
2807,166881.3791469821
2808,146923.82621991634
2809,128478.84079842683
2810,124574.61350017082
2811,174719.86950987653
2812,176842.732338769
2813,148296.10284829224
2814,149627.31890232177
2815,110464.15945746397
2816,226905.59344630712
2817,134869.7778516571
2818,122613.15404981008
2819,221484.04011234507
2820,129841.53252857891
2821,116854.49075774805
2822,213318.46097653286
2823,295628.1613704501
2824,169499.75320197694
2825,158050.97520264593
2826,116139.97344610922
2827,141289.9340435771
2828,232067.54457851453
2829,197598.17980036128
2830,226926.34751080262
2831,198412.97782323643
2832,223731.56966560398
2833,275663.9576407467
2834,218028.18559836742
2835,218325.30544187696
2836,209996.5320967054
2837,189336.34490303113
2838,117368.16087760986
2839,179116.2017230744
2840,203697.91903442325
2841,205967.17383922904
2842,232167.06348292658
2843,154138.54404795304
2844,182131.9379147556
2845,94058.48649127764
2846,214886.04226614462
2847,205104.92618962712
2848,231001.6861264446
2849,199172.39248110552
2850,283894.49347309157
2851,223116.51347441704
2852,236769.5182216641
2853,235567.88801279542
2854,152757.96062384284
2855,213436.17570088815
2856,199207.74966995604
2857,192193.4470442824
2858,207011.6305548582
2859,130034.83572401741
2860,155754.48406612957
2861,145770.99552671978
2862,218294.5761200284
2863,120905.03745850499
2864,236028.10636135575
2865,151253.7817866804
2866,186005.01901798823
2867,66190.04603282732
2868,152291.59266363748
2869,120116.19728891956
2870,143870.10348805838
2871,81183.28145350807
2872,14319.35841791649
2873,96882.47330422475
2874,153399.71272681231
2875,153795.89974490358
2876,192403.38978984437
2877,130994.53584748643
2878,161321.39736355192
2879,141471.05585406997
2880,100485.29732582005
2881,147892.41864378974
2882,167934.06042028082
2883,197928.33019976696
2884,201977.71531117702
2885,175330.6170383248
2886,221305.92901011996
2887,122263.15090560648
2888,141157.55616001933
2889,48296.13504645851
2890,67438.16890992102
2891,160918.66364121326
2892,33841.9283556983
2893,82938.5136273948
2894,42887.18779003859
2895,288852.4106685828
2896,264970.51305433013
2897,201479.6038950588
2898,168069.15888497978
2899,222430.7861245115
2900,183260.51427764603
2901,225601.76099886396
2902,188246.6738716846
2903,296484.755110894
2904,320281.96993791265
2905,49240.01641139781
2906,223252.5946841343
2907,106302.68946174486
2908,108193.58994643012
2909,149793.8312054408
2910,64708.94358815608
2911,71972.80070612387
2912,159382.61287619092
2913,74700.36344844557
2914,59537.39353030958
2915,59736.84376207425
2916,79602.65689428893
2917,171218.1890137158
2918,97175.88352284502
2919,243905.42146638618
